Time [s],Channel 0,Channel 1
5.706970500,0,0
5.706975700,1,0
5.706980700,0,0
5.706985900,1,0
5.706990900,0,0
5.706996000,1,0
5.707001100,0,0
5.707006200,1,0
5.707011300,0,0
5.707016400,1,0
5.707021500,0,0
5.707026600,1,0
5.707031600,0,0
5.707036800,1,0
5.707041800,0,0
5.707047000,1,0
5.707052000,0,0
5.707057200,1,0
5.707062200,0,0
5.707067300,1,0
5.707072400,0,0
5.707077500,1,0
5.707082600,0,0
5.707085800,0,1
5.707087700,1,1
5.707092700,0,1
5.707093200,0,0
5.707097900,1,0
5.707102900,0,0
5.707108100,1,0
5.707113100,0,0
5.707118300,1,0
5.707123300,0,0
5.707128500,1,0
5.707133500,0,0
5.707138600,1,0
5.707143700,0,0
5.707148800,1,0
5.707153900,0,0
5.707159000,1,0
5.707164000,0,0
5.707169200,1,0
5.707174200,0,0
5.707179400,1,0
5.707184400,0,0
5.707189600,1,0
5.707194600,0,0
5.707199800,1,0
5.707204800,0,0
5.707209900,1,0
5.707215000,0,0
5.707220100,1,0
5.707225200,0,0
5.707230300,1,0
5.707235300,0,0
5.707240500,1,0
5.707245500,0,0
5.707250700,1,0
5.707255700,0,0
5.707260900,1,0
5.707265900,0,0
5.707269100,0,1
5.707271000,1,1
5.707276100,0,1
5.707276500,0,0
5.707281200,1,0
5.707286300,0,0
5.707291400,1,0
5.707296500,0,0
5.707301600,1,0
5.707306600,0,0
5.707311800,1,0
5.707316800,0,0
5.707322000,1,0
5.707327000,0,0
5.707332200,1,0
5.707337200,0,0
5.707342300,1,0
5.707347400,0,0
5.707348000,0,1
5.707352500,1,1
5.707357600,0,1
5.707358600,0,0
5.707362700,1,0
5.707368900,1,1
5.804327200,1,0
5.804333200,0,0
5.804334400,0,1
5.804338300,1,1
5.804343400,0,1
5.804344400,0,0
5.804348500,1,0
5.804353600,0,0
5.804354800,0,1
5.804358700,1,1
5.804363800,0,1
5.804364800,0,0
5.804368900,1,0
5.804374000,0,0
5.804375100,0,1
5.804379100,1,1
5.804384100,0,1
5.804385100,0,0
5.804389300,1,0
5.804394300,0,0
5.804399500,1,0
5.804404500,0,0
5.804409700,1,0
5.804414700,0,0
5.804419800,1,0
5.804424900,0,0
5.804430000,1,0
5.804435100,0,0
5.804436300,0,1
5.804440200,1,1
5.804445200,0,1
5.804446200,0,0
5.804450400,1,0
5.804455400,0,0
5.804460600,1,0
5.804465600,0,0
5.804470800,1,0
5.804475800,0,0
5.804481000,1,0
5.804486000,0,0
5.804491100,1,0
5.804496200,0,0
5.804501300,1,0
5.804506400,0,0
5.804511500,1,0
5.804516500,0,0
5.804517200,0,1
