Time [s],Channel 0,Channel 1
5.218094500,0,0
5.218099600,1,0
5.218104700,0,0
5.218109800,1,0
5.218114900,0,0
5.218120000,1,0
5.218125000,0,0
5.218125500,0,1
5.218130200,1,1
5.218135200,0,1
5.218135500,0,0
5.218140400,1,0
5.218145400,0,0
5.218145800,0,1
5.218150600,1,1
5.218155600,0,1
5.218156600,0,0
5.218160700,1,0
5.218167000,1,1
5.218562800,1,0
5.218568800,0,0
5.218569900,0,1
5.218573900,1,1
5.218579000,0,1
5.218580000,0,0
5.218584100,1,0
5.218589100,0,0
5.218590300,0,1
5.218594300,1,1
5.218599300,0,1
5.218600300,0,0
5.218604500,1,0
5.218609500,0,0
5.218614700,1,0
5.218619700,0,0
5.218624900,1,0
5.218629900,0,0
5.218635000,1,0
5.218640100,0,0
5.218645200,1,0
5.218650300,0,0
5.218655400,1,0
5.218660400,0,0
5.218660900,0,1
5.218665600,1,1
5.218670600,0,1
5.218671600,0,0
5.218675800,1,0
5.218680800,0,0
5.218686000,1,0
5.218691000,0,0
5.218696100,1,0
5.218701200,0,0
5.218706300,1,0
5.218711400,0,0
5.218716500,1,0
5.218721600,0,0
5.218722800,0,1
5.218726700,1,1
5.218731700,0,1
5.218732700,0,0
5.218736900,1,0
5.218741900,0,0
5.218747100,1,0
5.218752100,0,0
5.218752500,0,1
5.218757300,1,1
5.218764300,1,0
5.218770300,0,0
5.218771500,0,1
5.218775400,1,1
5.218780500,0,1
5.218781500,0,0
5.218785600,1,0
5.218790700,0,0
5.218791800,0,1
5.218795800,1,1
5.218800800,0,1
5.218801800,0,0
5.218806000,1,0
5.218811000,0,0
5.218816200,1,0
5.218821200,0,0
5.218826400,1,0
5.218831400,0,0
5.218836600,1,0
5.218841600,0,0
5.218842800,0,1
5.218846700,1,1
5.218851800,0,1
5.218852000,0,0
5.218856900,1,0
5.218862000,0,0
5.218867100,1,0
5.218872100,0,0
5.218877300,1,0
5.218882300,0,0
5.218882700,0,1
5.218887500,1,1
5.218892500,0,1
5.218892700,0,0
5.218897700,1,0
5.218902700,0,0
5.218903100,0,1
5.218907800,1,1
5.218912900,0,1
5.218918000,1,1
5.218923100,0,1
5.218923300,0,0
5.218928200,1,0
5.218933300,0,0
5.218938400,1,0
5.218943400,0,0
5.218943800,0,1
5.218948600,1,1
5.218953600,0,1
5.218954600,0,0
5.218958800,1,0
5.218965000,1,1
5.219363800,1,0
5.219369800,0,0
5.219371000,0,1
5.219374900,1,1
5.219380000,0,1
5.219381000,0,0
5.219385100,1,0
5.219390200,0,0
5.219391400,0,1
5.219395300,1,1
5.219400400,0,1
5.219401400,0,0
5.219405500,1,0
5.219410500,0,0
5.219415700,1,0
5.219420700,0,0
5.219425900,1,0
5.219430900,0,0
5.219436100,1,0
5.219441100,0,0
5.219446300,1,0
5.219451300,0,0
5.219456400,1,0
5.219461500,0,0
5.219461900,0,1
5.219466600,1,1
5.219471700,0,1
5.219472700,0,0
5.219476800,1,0
5.219481800,0,0
5.219487000,1,0
5.219492000,0,0
5.219497200,1,0
5.219502200,0,0
5.219507400,1,0
5.219512400,0,0
5.219513600,0,1
5.219517500,1,1
5.219522600,0,1
5.219523600,0,0
5.219527700,1,0
5.219532800,0,0
5.219537900,1,0
5.219543000,0,0
5.219548100,1,0
5.219553100,0,0
5.219553500,0,1
5.219558300,1,1
5.219565300,1,0
5.219571300,0,0
5.219572500,0,1
5.219576500,1,1
5.219581500,0,1
5.219582500,0,0
5.219586700,1,0
5.219591700,0,0
5.219592900,0,1
5.219596800,1,1
5.219601900,0,1
5.219602900,0,0
5.219607000,1,0
5.219612100,0,0
5.219617200,1,0
5.219622200,0,0
5.219627400,1,0
5.219632400,0,0
5.219637600,1,0
5.219642600,0,0
5.219643800,0,1
5.219647800,1,1
5.219652800,0,1
5.219653000,0,0
5.219658000,1,0
5.219663000,0,0
5.219668100,1,0
5.219673200,0,0
5.219673600,0,1
5.219678300,1,1
5.219683400,0,1
5.219683600,0,0
5.219688500,1,0
5.219693500,0,0
5.219698700,1,0
5.219703700,0,0
5.219708900,1,0
5.219713900,0,0
5.219714300,0,1
5.219719100,1,1
5.219724100,0,1
5.219729200,1,1
5.219734300,0,1
5.219734500,0,0
5.219739400,1,0
5.219744500,0,0
5.219744800,0,1
5.219749600,1,1
5.219754700,0,1
5.219755700,0,0
5.219759800,1,0
5.219766000,1,1
5.220162800,1,0
5.220168800,0,0
5.220170000,0,1
